"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000133195.11"	564.599957186967	-0.336648065764866	0.364711631996795	-0.923052725030235	0.355979729305972	0.874707821489029
"ENSG00000133216.17"	483.601062787485	0.484815341004499	0.830280433107781	0.583917579738463	0.559275765049624	0.938881968150147
"ENSG00000133226.17"	5143.83769924806	0.240193069617294	0.266721447492378	0.90053901504924	0.367833472364905	0.879887313183447
"ENSG00000133243.10"	536.073485896143	0.315088479724559	0.337054162960309	0.93483040517041	0.349875707501136	0.871819956825012
"ENSG00000133246.12"	47.6071571341152	-0.294528825350969	0.623599124467389	-0.472304744819075	0.636709284102281	0.953975679900863
"ENSG00000133247.14"	160.510504135497	0.433931307371604	0.513786976978891	0.844574360220563	0.398348529531047	0.891120121295197
"ENSG00000133250.14"	41.3505029075979	-0.254057631329872	0.581117824675697	-0.437187813799471	0.661975146709997	0.958554340525789
"ENSG00000133256.13"	44.0757629432544	0.0247110270182244	0.45661306790685	0.0541180898117999	0.95684107978143	0.994684011224009
"ENSG00000133265.11"	152.916489860768	-0.251088034449327	0.372461074239814	-0.674132283385031	0.500227216542018	0.926098723830594
"ENSG00000133275.16"	528.041511190833	0.486100164833478	0.378494336384287	1.28429970571591	0.199037109769916	0.773754063874149
"ENSG00000133302.13"	567.437953818238	0.530135377528238	0.281306543352135	1.88454691174611	0.0594910355471931	0.525363230869287
"ENSG00000133313.15"	861.261005663634	0.893204212271932	0.507670842603466	1.75941601784997	0.0785068732348925	0.58349447294858
"ENSG00000133315.12"	76.9695743452689	0.319760044753949	0.532794829849905	0.600156057903245	0.548402235703968	0.93675913566613
"ENSG00000133316.16"	369.308685998594	-0.29992128056455	0.474332400960787	-0.632301904649656	0.527189619233035	0.931731310219666
"ENSG00000133317.16"	2.91128375128556	-0.582703033959359	1.6372391925832	-0.355905866778075	0.721911062059589	NA
"ENSG00000133318.14"	868.176101062891	0.261688200492807	0.239611631884923	1.09213479510246	0.274773857511156	0.833940785284722
"ENSG00000133321.11"	304.736309526932	2.61830812441146	0.551071654787449	4.75130248791575	2.02110518949377e-06	0.00134150856952649
"ENSG00000133328.4"	11.5828660197072	2.15157226940557	1.38282250480128	1.55592801095955	0.119725211737139	0.670889806588551
"ENSG00000133392.18"	4425.4318225826	-0.205054855892985	0.769631026469518	-0.266432678570172	0.789906000599116	0.975678241623356
"ENSG00000133393.13"	196.800229934702	0.0370105758210429	0.326635044170269	0.113308649765547	0.909785859885342	0.990561822662803
"ENSG00000133398.4"	220.195184017147	-0.27872100069495	0.312151728659054	-0.892902313539262	0.371909488063713	0.881182670775649
"ENSG00000133401.16"	1113.21665210873	0.668051361516074	0.536839049213205	1.24441648292011	0.213346319602085	0.790272241139932
"ENSG00000133422.14"	1605.39553109259	0.257580472909721	0.287150021767111	0.897024041038129	0.369706088699371	0.880549205455597
"ENSG00000133424.22"	375.300286668021	-0.794039012191234	0.719008093765499	-1.10435337109043	0.269439879452344	0.83259100593231
"ENSG00000133433.11"	55.278527208287	-0.237921382087502	0.738756793365733	-0.322056438903994	0.747409938226784	0.969128895172904
"ENSG00000133454.16"	11.851953559125	-0.396859372969238	1.13071833652171	-0.350979868417142	0.725603451521853	0.967029118113294
"ENSG00000133460.19"	62.260583143593	-0.604514125480143	0.605463640961568	-0.998431754745971	0.318070041844501	0.854753359358202
"ENSG00000133466.14"	39.9749998458435	-0.463666146095435	0.684430306949117	-0.677448297347104	0.498121563636497	0.925643220615852
"ENSG00000133475.17"	8.90321688513475	0.728636350793958	1.53562050745923	0.474489854267138	0.635150631222919	0.953636559005384
"ENSG00000133477.17"	175.00774765039	1.30821361903967	0.447360824378942	2.92429186408047	0.00345240873464462	0.140292825413945
"ENSG00000133488.15"	9.59260181646621	-5.29975871558122	1.29083803642185	-4.1056728776539	4.03139650286459e-05	0.0115711975298438
"ENSG00000133519.12"	4.27829013043009	-0.323694052657733	1.12134754889954	-0.288665234052902	0.772837569802354	0.973813872060199
"ENSG00000133561.15"	29.4701798010083	0.235684075711354	0.76466770474937	0.308217640482937	0.757916730281655	0.971203549190839
"ENSG00000133574.10"	86.5961802729402	-0.181939355050825	0.645563579608732	-0.281830265519465	0.778073662680414	0.974852182502945
"ENSG00000133597.11"	339.04899721011	-0.443107453757986	0.448243071937314	-0.988542782921036	0.322886892371846	0.85819615265317
"ENSG00000133606.11"	2250.25888422431	0.283133390751239	0.305903160416306	0.925565431772332	0.354671864970964	0.874707821489029
"ENSG00000133612.19"	695.507507176578	-0.521061007653404	0.432116915992003	-1.20583339455067	0.227881736435395	0.799932671812634
"ENSG00000133619.17"	126.794506598719	-0.616260061522819	0.494529522043516	-1.24615424166445	0.212707774453199	0.789430915496408
"ENSG00000133624.13"	435.594999191423	0.230996664847163	0.25545056337953	0.904271502834637	0.365851453623189	0.879301574553863
"ENSG00000133627.18"	143.116008532685	-0.435921395952246	0.394407661544263	-1.10525590259946	0.269048719870396	0.832424589955895
"ENSG00000133636.11"	14.4659948671916	4.56315821146632	1.70398006994796	2.67794106981878	0.007407625002413	0.208876528332006
"ENSG00000133639.6"	328.34563092259	0.126268832415831	0.558041341044493	0.226271466159643	0.820990289611926	0.979158501395772
"ENSG00000133640.20"	41.8485850681894	-4.01658672902309	1.16565272858786	-3.44578331995072	0.000569406728035598	0.0529764496225532
"ENSG00000133641.18"	376.452133725055	0.351054010639187	0.402677053174793	0.871800386616027	0.383317283655952	0.884591462405969
"ENSG00000133657.16"	6749.81576569978	-0.426224849169103	0.3401033515187	-1.25322154946676	0.210125089560709	0.785198419507012
"ENSG00000133661.17"	8.73065443672177	-1.09780905494771	1.16701039106921	-0.940702039458191	0.346857573563553	0.870612798340483
"ENSG00000133665.13"	2.48824800806905	-3.78868116712434	1.66077855839501	-2.2812681124603	0.0225325864236161	NA
"ENSG00000133678.14"	214.339372565655	0.226102659361276	0.506503332568424	0.446399154403848	0.655308943526078	0.957669049160169
"ENSG00000133687.16"	205.16844239856	-1.42024006290195	0.79704894142168	-1.78187309347491	0.0747699291838834	0.575194964094779
"ENSG00000133703.13"	301.918151460821	-0.110344916421908	0.432659881720983	-0.255038474986382	0.798693382816811	0.976818947373839
"ENSG00000133704.10"	1706.30500986758	-0.431611703276564	0.37180179974585	-1.1608650188665	0.24569679660005	0.815351554328539
"ENSG00000133706.19"	5797.4908398224	-0.348307568037304	0.424227360105859	-0.821039849835215	0.411623569914929	0.896798094675668
"ENSG00000133710.16"	17923.471492613	0.0459282517084327	1.10056633498038	0.0417314706516546	0.966712765854247	0.99587020501661
"ENSG00000133731.10"	318.737567591865	0.297337056745732	0.297690784281436	0.998811761887229	0.317885887177771	0.854753359358202
"ENSG00000133739.16"	384.093980287714	-0.0091305842517478	0.495999005694489	-0.0184084728939392	0.985312993196906	0.997761524457797
"ENSG00000133740.11"	59.3328087878746	-0.736249553377204	0.488230438148411	-1.50799601141091	0.13155554784769	0.69115777541599
"ENSG00000133742.14"	78.2533401252006	-1.33509979188989	0.979311337976518	-1.36330474295183	0.172786487866226	0.751449235594382
"ENSG00000133773.12"	393.449983285662	0.244277902218328	0.397835504055542	0.614017350709414	0.53920386174882	0.934903231001941
"ENSG00000133789.15"	1198.62136981871	0.597526926423604	0.253210409496668	2.35980395755202	0.0182845948441729	0.318592940517009
"ENSG00000133794.20"	453.147179786092	0.476331941961719	0.362413397639123	1.31433314845615	0.188734116712826	0.765315431438439
"ENSG00000133800.9"	40.9792767362097	1.25744142755432	0.865552984537399	1.45276077838998	0.146290185302622	0.715374930245441
"ENSG00000133805.15"	1273.88675862605	1.02499681795718	0.355753238285447	2.88120165229458	0.00396162092603915	0.15133961954869
"ENSG00000133812.17"	3851.34122403766	0.0822660441986985	0.283065103910881	0.290625877446903	0.771337466598576	0.973400372684848
"ENSG00000133816.18"	1262.80518685908	-0.972418838560796	0.42984227500117	-2.26226896495499	0.0236807906622996	0.359014984773194
"ENSG00000133818.14"	684.175954295232	-0.277199377848084	0.417059874690914	-0.664651275919357	0.506273564740561	0.927512010320581
"ENSG00000133835.18"	5264.43716940523	0.475485732281865	0.339254356460072	1.40156116856771	0.161046329550987	0.735708331098858
"ENSG00000133858.17"	4803.43685788001	0.360143884513308	0.26993898805579	1.33416772103656	0.182148895693701	0.760684731524618
"ENSG00000133863.9"	43.436011133047	-7.09773061151086	1.53001499112283	-4.63899416194743	NA	NA
"ENSG00000133872.14"	1794.09201519606	-0.101841747453381	0.306309050961637	-0.332480372792302	0.739526557818936	0.968405880486195
"ENSG00000133874.2"	72.3615894121433	-0.346782318205304	0.513219316468376	-0.675700050792363	0.499231103718253	0.92606801128584
"ENSG00000133884.10"	926.635576727589	0.100240806299124	0.336249349044275	0.298114499207328	0.765615775666065	0.973145762188171
"ENSG00000133895.18"	771.326560452474	-0.21773436379696	0.311103875813414	-0.699876731614708	0.48400428984369	0.919795435583095
"ENSG00000133935.7"	400.311214085472	0.2928576385548	0.309307133630042	0.946818248637883	0.343731401223222	0.869962579992429
"ENSG00000133937.5"	21.5971880198184	-1.05526249769053	2.52771100334568	-0.417477510796837	0.676329170524049	0.961538779052586
"ENSG00000133943.21"	811.360427003946	0.328843480299058	0.335250147990522	0.980889888550787	0.326647044317754	0.859168305588039
"ENSG00000133958.13"	6.72227973579869	-0.277322557460088	1.03565946782579	-0.267773883284516	0.788873374935	0.975677218209202
"ENSG00000133961.21"	1516.49084997972	0.0963246619732978	0.292305653982536	0.329534036242257	0.741752072022711	0.968405880486195
"ENSG00000133962.8"	569.058081698432	-4.1246691610745	1.07755702065406	-3.82779665671045	NA	NA
"ENSG00000133983.16"	113.663368738235	-0.712543798596964	0.423037512589924	-1.68435133384418	0.0921137900765501	0.618522605219685
"ENSG00000133985.3"	233.83432102141	1.70426949621528	0.758746438102957	2.24616474045842	0.0246934577896658	0.362216190229629
"ENSG00000133997.12"	361.821604936221	0.21390074860749	0.289974072272863	0.737654739028569	0.460724282681007	0.911689634199818
"ENSG00000134001.15"	1043.19228356778	-0.0211596370838662	0.26788478789045	-0.0789878262610392	0.937042306044851	0.99346402030975
"ENSG00000134007.5"	66.5489404925129	-0.687862427852068	0.541709596527057	-1.26979922870484	0.204156155544413	0.780957352813252
"ENSG00000134013.16"	328.858955238407	-2.07624961958718	0.4890788941186	-4.2452243279255	2.18374837276092e-05	0.00773046923957366
"ENSG00000134014.17"	944.274125590241	-0.259564048188893	0.285376484214942	-0.90954953384804	0.363060123549346	0.877691443681779
"ENSG00000134020.8"	2.04286663994535	2.23747525705024	2.21176272236895	1.01162535855282	0.311717216356516	NA
"ENSG00000134028.14"	137.64510270204	0.165119550296591	0.659877397848417	0.250227619304702	0.802411327388155	0.977171816875684
"ENSG00000134030.14"	287.871776860823	-0.302704790834302	0.492436252284204	-0.614708582948924	0.538747190590122	0.934903231001941
"ENSG00000134042.14"	3.41610976526898	-2.24748007552643	1.4155079973102	-1.58775512381221	0.112341722738716	NA
"ENSG00000134046.12"	2063.65988165059	-0.034606239500123	0.44817231291562	-0.0772163708083378	0.938451418507179	0.99346402030975
"ENSG00000134049.6"	117.954457239556	-0.120713612572723	0.456857132857952	-0.264226174641463	0.791605643102306	0.975725618587104
"ENSG00000134056.12"	94.7200373247362	0.111231856903058	0.566825807259331	0.196236401868993	0.844425137349638	0.980295660298596
"ENSG00000134057.15"	1658.95414840639	-0.0371446495858293	0.437833953827984	-0.0848372979324091	0.932390740952794	0.992975212188045
"ENSG00000134058.12"	960.010364466756	0.0794761748634567	0.424150576456682	0.187377264761477	0.851364846987938	0.981739255482731
"ENSG00000134061.5"	52.992872447225	-1.17881923222107	0.770278520854919	-1.53038050562895	0.125922571464748	0.680624240325578
"ENSG00000134070.5"	236.087422767379	0.107492034479545	0.57777541719176	0.186044665939585	0.852409734379908	0.981848857048251
"ENSG00000134072.11"	40.2483952303423	-0.0249757865200855	0.625811774377774	-0.0399094225175265	0.968165339006699	0.99587020501661
"ENSG00000134077.16"	419.758065361916	-0.267709847319187	0.338995017080591	-0.789716172304511	0.42969354442947	0.901386423899441
"ENSG00000134086.8"	652.20688624306	-0.196938489234871	0.32315310771036	-0.609427805383774	0.542240912216219	0.935585032083906
"ENSG00000134107.5"	3527.30069609349	-0.107622455305136	0.649555417390003	-0.165686333180897	0.868403801934155	0.983185940998897
"ENSG00000134108.14"	793.90998234173	0.198429533712771	0.463232386943053	0.428358507103184	0.668390128747681	0.960073465517059
"ENSG00000134109.11"	923.379016209397	-0.280142458163912	0.343323580295103	-0.815972086517088	0.41451610076143	0.898248610472365
"ENSG00000134115.13"	0.844452316458176	-0.454118167525644	2.99568717423827	-0.151590650529495	0.879509807978468	NA
"ENSG00000134121.10"	463.733300355388	0.647507219998347	1.08242895408035	0.598198355243074	0.549707588774327	0.93675913566613
"ENSG00000134138.20"	292.587709578181	0.0322381301821348	0.546397928283129	0.0590011940261784	0.952951157075102	0.99383882657771
"ENSG00000134146.12"	123.206428570372	0.0129184825536227	0.440773212062819	0.0293086834682266	0.976618401472497	0.996952784356679
"ENSG00000134152.11"	272.7616724069	-0.234325615454978	0.465573489123777	-0.503305323282014	0.614749624368206	0.950625342131007
"ENSG00000134153.10"	188.603138879042	-0.753081742083747	0.489853937225113	-1.53735978187651	0.124205229363119	0.678398752640526
"ENSG00000134160.15"	6.86137723866763	0.754703604717581	1.46100454146589	0.516564858833602	0.605459951991575	0.95025555311226
"ENSG00000134183.13"	418.865330590405	-0.971055322263498	0.430880819232751	-2.2536517731112	0.0242180835454193	0.360708849827644
"ENSG00000134184.13"	918.628717088609	1.80201401242219	1.77429294224639	1.01562372791761	0.309808601205018	0.853155485005738
"ENSG00000134186.12"	1686.35321332134	0.492288096308437	0.336822448165641	1.4615655785102	0.143860292717934	0.710768229199561
"ENSG00000134193.15"	1.66053643323985	-1.75808810441743	2.70493750250409	-0.649955166354076	0.515721182090532	NA
"ENSG00000134198.10"	56.3435269726836	-0.398471191824846	0.760025204568466	-0.524286812371037	0.600079067891815	0.949230301548094
"ENSG00000134200.4"	0.443000387911376	2.04708325606656	3.29886626314608	0.620541450538915	0.534901373116748	NA
"ENSG00000134201.12"	57.6075775040598	-0.143296617141293	1.34814082038801	-0.106292024523114	0.915350659252444	0.990941132345308
"ENSG00000134202.11"	221.908894932208	0.20545295314026	0.491381779161481	0.418112681123129	0.675864733739391	0.96149939103716
"ENSG00000134207.17"	3.03521561262864	-0.165892218884706	1.28430515934103	-0.129168848756961	0.897224044770745	NA
"ENSG00000134215.16"	755.44256248427	1.38799892359278	0.534572477706835	2.59646536527077	0.00941884009238492	0.231546485604463
"ENSG00000134222.16"	87.0846504324074	0.128390708329205	0.530288471283042	0.242114839906969	0.80869117965526	0.977720893435662
"ENSG00000134240.12"	4.13833606813812	3.8469651374787	2.14621502286907	1.7924416223385	NA	NA
"ENSG00000134242.16"	493.415657924713	0.981386991198352	0.668226582666752	1.4686440447817	0.141929361771433	0.70781395727289
"ENSG00000134243.12"	908.44674677303	0.864126886802226	0.719312414363467	1.20132347161964	0.229625749070123	0.801256926277217
"ENSG00000134245.18"	370.117040836446	1.47648516548765	0.66652870898542	2.21518615114889	0.0267472900478285	0.370213038930552
"ENSG00000134247.10"	1426.46717961173	0.160243960365432	0.444034960253234	0.360881405090366	0.718188104789885	0.965890922923901
"ENSG00000134248.14"	164.928755179274	-0.0584558244704839	0.415189491121127	-0.140793121503719	0.888033377181681	0.986008749492252
"ENSG00000134249.7"	0.46741161386207	-2.66777843583457	3.27425152849205	-0.814775044806412	0.415201087961814	NA
"ENSG00000134250.20"	15305.5763941107	0.539080523568642	0.352243702256585	1.5304191959008	0.125913000490613	0.680624240325578
"ENSG00000134253.10"	179.82467740865	0.628558985885655	0.514290524533776	1.22218659668184	0.221637071309843	0.796436972624822
"ENSG00000134255.14"	684.028082974527	0.110146758636161	0.23670157817041	0.465340195395156	0.641687854245437	0.955112125029648
"ENSG00000134256.13"	150.125465090554	0.279571777682285	0.422620532229605	0.661519628985742	0.508279130715735	0.927512010320581
"ENSG00000134258.17"	79.2310135741673	1.05291063654604	1.13400198644706	0.928490998366687	0.353152935014658	0.874500920582498
"ENSG00000134259.6"	7.23353905385264	-0.613705486322269	1.88999037566437	-0.324713551044691	0.745397877713239	0.969128895172904
"ENSG00000134262.13"	635.598401854199	0.194854190966158	0.355402754390099	0.548263029926552	0.58351130866069	0.944863931993067
"ENSG00000134265.13"	329.118165116403	0.14651719336541	0.380868389016236	0.38469244912621	0.700465290215971	0.963458052304013
"ENSG00000134278.15"	364.835863881741	-0.558791713495568	0.503571382782089	-1.1096574042957	0.267146684637997	0.831840308962587
"ENSG00000134283.18"	631.546785727205	0.124856567548258	0.287088540500884	0.43490613498686	0.663630561296798	0.958959336909936
"ENSG00000134285.11"	285.699932079499	-0.965495954004004	0.448328121080323	-2.15354761079336	0.0312756665241485	0.395885075669198
"ENSG00000134287.10"	50.7431354412495	-0.322994641452235	0.347742073159435	-0.928833944416462	0.35297515004235	0.874500920582498
"ENSG00000134291.12"	952.45218589743	0.00273158566330087	0.27000079338737	0.0101169542097673	0.991927976132902	0.99879367376557
"ENSG00000134294.14"	5406.98062125907	-0.287728558543231	0.479380000120446	-0.600209767764484	0.548366444738396	0.93675913566613
"ENSG00000134297.6"	89.0518083391218	-0.890340323386741	0.462964369068099	-1.923129257612	0.0544638187886084	0.5078189249649
"ENSG00000134308.14"	2888.79610175574	0.0542236448996179	0.329274646946806	0.164676039902877	0.869198976870174	0.983247241446226
"ENSG00000134313.16"	2481.44013049574	0.355038071169644	0.33459368058656	1.06110214199875	0.288643484534374	0.842250410094151
"ENSG00000134317.18"	2349.0895037328	1.84301596422316	0.818688799651158	2.25118013707829	0.0243741304197625	0.36102268487849
"ENSG00000134318.14"	2150.82822472837	-0.00300853527478889	0.300887614380544	-0.00999886712180805	0.992022191231566	0.99879367376557
"ENSG00000134321.13"	380.645459486451	1.19775099291668	0.634643142434378	1.88728265198347	0.0591223185169434	0.523887378097571
"ENSG00000134323.12"	27.8702332424989	-1.46408098668505	0.842000821748617	-1.73881182638816	0.0820678676730127	0.593100207340861
"ENSG00000134324.12"	706.184863610773	0.367074736915971	0.528772231591547	0.694201992814782	0.48755554305025	0.921938320198536
"ENSG00000134326.12"	298.754531023208	0.617349104575467	0.524630635182782	1.17673094778459	0.239302911382861	0.807946882494353
"ENSG00000134330.19"	300.494624876576	-0.588632566959418	0.363091494179144	-1.6211687037455	0.104981462709271	0.64384487398007
"ENSG00000134333.14"	26195.5585231123	-0.369792595725006	0.483071884695656	-0.76550221083138	0.44397255046801	0.90615461053739
"ENSG00000134339.9"	37.5640102477367	-2.34366966141319	1.29100250646989	-1.81538738280354	NA	NA
"ENSG00000134343.14"	4.42877275635382	-1.05213988471303	1.60139196824027	-0.657015837208923	0.511170733244361	0.927512010320581
"ENSG00000134352.20"	2090.18379048585	-0.0593879802249865	0.399749274131946	-0.148563072075484	0.881898413786435	0.985040087758934
"ENSG00000134363.12"	96.636912767727	-0.607607131754516	0.761407199490088	-0.79800549845264	0.424867299313574	0.900912533952365
"ENSG00000134365.13"	1.73187778666117	0.218738686650333	2.74270848700404	0.079752801906144	0.936433863311636	NA
"ENSG00000134369.15"	2351.82834532817	-0.517162326618817	0.538377368542851	-0.960594476730227	0.336756106899389	0.865407434290203
"ENSG00000134371.14"	5117.99317203159	0.385003619348681	0.235609766265455	1.63407326211982	0.102243468342769	0.637908598521081
"ENSG00000134375.11"	642.553264816494	-0.373017987503206	0.406254471546573	-0.918188016695943	0.358520441226416	0.875820533708024
"ENSG00000134376.17"	3.56257227991658	-0.96826081635805	1.53325193219912	-0.631507970754218	0.527708439184732	0.931740609250168
"ENSG00000134389.10"	0.401748637583486	1.92234415799115	3.30536574469748	0.581582888693939	0.560847671444541	NA
"ENSG00000134398.15"	540.261056782793	-1.70244752170282	1.29719908270372	-1.31240265615549	0.189384311157598	0.765315431438439
"ENSG00000134419.15"	2574.10801262198	-0.473628382293229	0.385846791253573	-1.22750374767784	0.219633314103069	0.794792029623114
"ENSG00000134438.10"	0.604256140425873	-3.02547878221202	3.25672930589945	-0.928993016622987	0.352892705426218	NA
"ENSG00000134440.12"	2616.83305737043	0.132669163830474	0.322411270910383	0.41149046513126	0.680712931392115	0.961903940899541
"ENSG00000134443.10"	7.10084682320415	-6.56594306290093	1.94628265655288	-3.37358144809762	0.000741970923459034	0.0625375492629757
"ENSG00000134444.15"	1761.99828787884	0.916871461154656	0.38225462126676	2.39858829728787	0.0164584078999039	0.300581757346482
"ENSG00000134452.20"	1321.77556903056	0.0917479276918496	0.288373673109137	0.318156393066877	0.750366308704317	0.969477903768024
"ENSG00000134453.16"	1766.95255657142	-0.188359431384336	0.341549150005351	-0.551485580864085	0.581300848454021	0.944468964155758
"ENSG00000134460.18"	266.081843857573	0.369995554948495	0.695438969394589	0.532031668099636	0.594704062378514	0.948782910066682
"ENSG00000134461.16"	85.5155112387797	-0.492011599890523	0.462133418274282	-1.06465271809992	0.287033113880696	0.841525274902482
"ENSG00000134463.15"	61.1427678370753	0.748386497442905	0.809023027293992	0.9250496860962	0.35494006293369	0.874707821489029
"ENSG00000134470.21"	335.879751055962	0.0541304329844325	0.393767878680867	0.13746787362588	0.8906609847673	0.986300689116867
"ENSG00000134480.16"	487.919673443038	0.0819486440490343	0.399966167270908	0.204888940002588	0.837658896514235	0.980295660298596
"ENSG00000134489.7"	1.78885327536311	-1.57451394369403	1.85196835269754	-0.850184044128302	0.395222771277022	NA
"ENSG00000134490.14"	207.159051184666	-0.411537509025148	0.499115093695112	-0.824534289232572	0.409636040905063	0.895777644977241
"ENSG00000134504.14"	470.212860512183	0.51727668316878	0.319594648362022	1.61853987799831	0.105546299992081	0.645196954470335
"ENSG00000134508.13"	130.715623237577	-0.670473560018575	0.792231359280098	-0.846310300854331	0.397379662924079	0.890913817564183
"ENSG00000134516.18"	1147.16784406165	0.0301907642057444	0.506885116151994	0.0595613547206453	0.952504998161736	0.99383882657771
"ENSG00000134531.10"	2385.46435820238	0.688227988593837	0.671947982751677	1.02422807458323	0.305727561231947	0.850098048287507
"ENSG00000134532.19"	72.4025982455017	-0.214491084534443	0.852349199314341	-0.251646959611139	0.801313957838197	0.977171816875684
"ENSG00000134533.6"	27.0917309568427	-0.15942293290314	0.80541039117514	-0.197940000091796	0.843092007740665	0.980295660298596
"ENSG00000134538.3"	21.553765699531	-4.79107818342321	1.41638482752351	-3.38261049562371	0.000718003873287547	0.0617425193061842
"ENSG00000134539.17"	62.7514191348438	1.49175282772923	0.799435343595867	1.86600810144235	0.0620402320468439	0.53473459802103
"ENSG00000134545.14"	48.0910075729176	1.17364913212959	0.456350979039716	2.57181245584103	0.0101167678983895	0.240706030388223
"ENSG00000134548.11"	1.58303555343787	3.05465063984113	3.24811954414987	0.940436642900905	0.346993633902252	NA
"ENSG00000134551.13"	51.2011835481644	-0.415351514647831	0.704948412620879	-0.589194198060004	0.555731008780852	0.937420139148477
"ENSG00000134569.10"	306.871116319179	-0.300482901919972	0.757147339605826	-0.396861860567858	0.691469330365025	0.962890983149167
"ENSG00000134571.11"	6.71349221753139	0.252403691499896	1.16706802320363	0.216271619547111	0.828776029890278	0.980118479483512
"ENSG00000134574.12"	1331.8778603643	0.383750856253923	0.26956012530382	1.42361877826477	0.154556856958636	0.727245822286536
"ENSG00000134575.13"	144.971880049223	0.0763484623476258	0.323133809686185	0.236275066424564	0.81321923337041	0.97823814288304
"ENSG00000134588.12"	1.02830555049655	-3.79024555419235	3.23089877038592	-1.1731242058505	0.240746000883238	NA
"ENSG00000134590.14"	180.332326277467	-0.121580600065058	0.446157919182459	-0.27250575376504	0.785233167759114	0.975664713107809
"ENSG00000134594.5"	17.7317587036221	-1.66599589254019	1.00726790682511	-1.65397495666409	0.0981326011856925	0.630027648249487
"ENSG00000134595.9"	0.454379896115688	2.04911606843611	3.29876481629405	0.621176768442123	0.534483323080756	NA
"ENSG00000134597.16"	215.509666236114	-0.236169523409688	0.494721078331726	-0.477379141002213	0.633092164858009	0.953574009266642
"ENSG00000134602.16"	432.588353829248	-0.560453850133197	0.679608548429863	-0.824671572227931	0.40955807527376	0.895777644977241
"ENSG00000134612.12"	3.22619645265906	-1.54437091363084	2.04072817460982	-0.756774436127986	0.449185010782476	NA
"ENSG00000134627.12"	122.247688735401	-1.08986671821443	0.700885058182911	-1.55498637828002	0.119949313538591	0.670889806588551
"ENSG00000134640.3"	1.7890784692367	-3.91941137694093	3.052767367226	-1.28388799586208	0.19918114803674	NA
"ENSG00000134644.16"	3327.34314490917	0.183018918812187	0.234872089829927	0.77922804256867	0.435845393861185	0.903711491522388
"ENSG00000134668.12"	72.4580745389933	1.18134714304352	0.947177141482297	1.24722936323691	0.212313409217631	0.788548144149154
"ENSG00000134684.12"	1940.15103665725	0.0078655073657527	0.328654669833062	0.0239324375635616	0.980906500253527	0.996952784356679
"ENSG00000134686.19"	488.958440720775	-0.355276947237163	0.270439651190587	-1.31370139575719	0.188946711082463	0.765315431438439
"ENSG00000134690.11"	474.143485989212	0.18115469284815	0.448056367837726	0.404312282676361	0.685983094452126	0.962890983149167
"ENSG00000134697.13"	1394.45832180397	-0.0747750840869791	0.365756955009068	-0.204439267833268	0.83801024681941	0.980295660298596
"ENSG00000134698.11"	570.755396811102	0.193268692259074	0.310039350164553	0.623368266500677	0.533042546390074	0.933074418052783
"ENSG00000134709.12"	804.894257616766	1.09132667518251	0.378531177683017	2.88305624351077	0.00393837114671737	0.150884498253212
"ENSG00000134716.11"	69.3967837223855	-0.475322363099039	0.845184320348543	-0.562388998062603	0.5738510133186	0.943462714922286
"ENSG00000134717.18"	202.300239918898	0.684363375236258	0.47360356852038	1.4450131306534	0.148454197446322	0.717239515317196
"ENSG00000134744.14"	2895.43447562755	0.386493032847162	0.447981369699456	0.86274354022011	0.388278487642821	0.886195073454197
"ENSG00000134748.13"	976.166959475238	0.485851216366678	0.302529161364478	1.60596490657421	0.108281620838547	0.650445059367443
"ENSG00000134755.18"	17728.393937249	1.26274438598774	0.813158208180384	1.55288893758252	0.120449670091102	0.67169949007944
"ENSG00000134757.5"	13053.1095758829	1.28367000602516	0.719315293000108	1.78457210421768	0.0743307495651092	0.574273556568347
"ENSG00000134758.14"	503.400750578788	0.228677162061126	0.40111226779525	0.57010762427704	0.568604704313674	0.942702618014104
"ENSG00000134759.14"	2805.4401478569	-0.395752691927165	0.312393703909906	-1.26683952644993	0.205212675579413	0.780957352813252
"ENSG00000134760.6"	1332.59489043992	1.17722236663362	1.06612043678016	1.10421142492025	0.269501434800665	0.83259100593231
"ENSG00000134762.17"	15850.1419047264	0.887276672625515	0.785795663797529	1.12914427185505	0.258836977940012	0.825549254998308
"ENSG00000134765.10"	11.6380914976784	0.657439839399911	1.17741414408832	0.558376033361627	0.576587635009601	0.943553522134031
"ENSG00000134769.23"	93.5839672731828	-0.460441040063882	0.700023787565555	-0.657750562541795	0.510698426322971	0.927512010320581
"ENSG00000134775.15"	566.20329681425	-3.18775001320329	0.948527695749822	-3.36073477610302	0.00077735432849061	0.0639961470431805
"ENSG00000134779.15"	672.882733187047	-0.150009450086033	0.335828949696457	-0.446684093856772	0.655103168051444	0.95763188502496
"ENSG00000134780.10"	107.998165789828	0.0395405937971038	0.60939932567841	0.064884538152525	0.948265931417361	0.993584717306276
"ENSG00000134802.18"	455.980315749616	-1.09257939896607	0.672789659994135	-1.62395391001638	0.104385645578536	0.64384487398007
"ENSG00000134809.9"	143.080644641784	-0.229180903305473	0.445951675514082	-0.513914210640153	0.607311971656978	0.950349046133289
"ENSG00000134812.8"	31.9709792343108	-0.272165131731934	1.15688417647376	-0.235257026819665	0.814009246759214	0.978261176817198
