Gene Symbol	SRR1382274	SRR1382275	SRR1382276	SRR1382277	SRR1382278	SRR1382279	SRR1382280	SRR1382281	SRR1382282
MROH2A	0.21327756178251	0.00868343622563634	0.133531474559337	0	0.0796688839651149	0.25844074806308	0.0366411296906111	0.151768847818807	0.864719131191039
MROH6	23.7044565970207	4.26679857036389	6.32703008532384	9.42878833066314	2.79621923997299	7.78573207051087	15.9950070187997	10.2438162510923	14.6822665966041
MROH8	0.157162344539273	0.147171185017617	0.491990799128985	0.367925052264323	0.19746998997547	0.171398426517774	0.182253534568537	0.318305644971763	0.347565742858422
MRPL1	1.74329757198336	2.71459365802885	1.75720227075229	1.85337834041974	2.45014007282959	1.3824963497805	1.04667804829364	1.91850749428613	0.792978253346502
MRPL10	8.8359406663173	5.57812603218163	6.34017774961508	6.97260238708324	4.50085405855045	5.3535099908276	5.05294802553696	4.72798570182519	4.78324970566155
MRPL11	10.7868800044941	10.64166298316	7.71954167035741	4.75070482521737	6.90790483453474	4.39892315051027	4.81116177510334	9.02721425383336	4.0755481418099
MRPL13	1.53687617897637	5.04977709812413	4.09145110680536	1.40593680385327	2.25151525069377	1.72380189521063	2.22575505570581	3.22253293791459	1.35430883486041
MRPL14	9.55797356204521	8.55881880724179	6.33294618496877	5.77447119713644	3.64401529623689	6.14624899410594	10.1621466065881	13.2402532179836	6.48390570575977
MRPL15	24.3085487038144	10.652543092325	9.87518268594936	11.2851846664464	10.3343333043236	7.27032854552532	13.4690863245199	14.0171893254249	12.1157023545642
MRPL16	50.6185796115179	39.9929422708056	32.7446146732162	29.0486978883037	37.1435387383843	24.0202634425966	30.6726399623726	62.3428411017032	29.2159923130571
MRPL17	16.9431321856787	25.7836954591016	8.34725304295419	15.4785763190049	16.6950610511359	9.42405295248695	11.9892943400669	13.6836038055017	5.70384409431968
MRPL18	62.4472085036982	40.8116368051314	28.0716910087731	39.6776663776728	18.3776738659325	30.9720036921224	18.5826126462972	17.742729191763	19.0973602598594
MRPL19	0.391250038058123	0.284454505916501	0.262455751154857	0.284452255904912	0.303687709864279	0.282202549730773	0.444111253133838	0.336545009976548	0.809334813111688
